message,label,,
thank you for your e-payment. your ebay voucher code is 3uvupen2tx (valid till 30-jun-2016). rcom,spam,,
thank you for your e-payment. your ebay voucher code is 3uvupen2tx (valid till 30-jun-2016). rcom,spam,,
"dear customer, your payment of rs.570.0  by debit card  has been credited to your account against your bill on 2016-04-08t22:04:02+05:30  thank you  reliance.",spam,,
thank you for your e-payment. your ebay voucher code is 8aoowzwz1h (valid till 31-mar-2016). rcom,spam,,
"dear customer, your payment of rs.615.0  by debit card  has been credited to your account against your bill on 2016-03-11t12:07:28+05:30  thank you  reliance.",spam,,
"dear customer, your payment of rs.580  by erecharge  has been credited to your account against your bill on 2016-02-19t18:42:17+05:30  thank you  reliance.",spam,,
"dear customer, your payment of rs. 580 has been credited to your account against your bill on 19-02-2016 06:42:17pm . thank you. reliance.",spam,,
"dear customer, you have consumed 100% of your total quota allotted. 3g speed will be throttled to 64kbps till next bill. to check data usage send <mbal> to 55444.",spam,,
"welcome to reliance maharashtra.no extra data roaming charges apply while roaming. now use facebook without data pack even while roaming ,with facebook tap.",spam,,
"dear customer, you have consumed 70 % of your total quota allotted on reliance 3g.",spam,,
"dear customer, you have consumed 100% of your total quota allotted. 3g speed will be throttled to 64kbps till next bill. to check data usage send <mbal> to 55444.",spam,,
"dear customer, you have consumed 100% of your total quota allotted. 3g speed will be throttled to 64kbps till next bill. to check data usage send <mbal> to 55444.",spam,,
thank you for your e-payment. your ebay voucher code is cwivhjqcft (valid till 31-mar-2016). rcom,spam,,
"dear customer, your payment of rs.300.0  by debit card  has been credited to your account against your bill on 2016-01-18t16:53:47+05:30  thank you  reliance.",spam,,
"dear customer, you have consumed 70 % of your total quota allotted on reliance 3g.",spam,,
you spoke to arla from reliance. were you satisfied with your interaction. reply -yes or no (toll free),spam,,
"thanks for your e-payment. here are your voucher code ebay:i720zahrcy, valid till 31-dec-2015.rcom",spam,,
"dear customer, your payment of rs.600.0  by debit card  has been credited to your account against your bill on 2015-12-21t20:53:28+05:30  thank you  reliance.",spam,,
"dear reliance user
rs310.44 is due on 23/12/15
pls pay on time to avoid lpc charges. payment options a)instacare app b)rcom.co.in c)nearest fofo",spam,,
thank you. we would like to know more about your experience. would you like to respond to a few questions? reply -yes or no (toll free ),spam,,
you spoke to arla from reliance. were you satisfied with your interaction. reply -yes or no (toll free),spam,,
"dear customer, your payment of rs. 300  has been credited to your account against deposit 2015-12-09t16:35:50+05:30  thank you. reliance .",spam,,
welcome,spam,,
"dear reliance customer, please let us know if you are satisfied with the resolution of last service request reply yes else no.(toll free).",spam,,
"dear customer, your payment of rs.570  by erecharge  has been credited to your account against your bill on 2016-07-09t14:35:36+05:30  thank you  reliance.",spam,,
"dear customer, your payment of rs. 570 has been credited to your account against your bill on 09-07-2016 02:35:36pm . thank you. reliance. ",spam,,
thank you for epayment. use coupon code nhrh0zhbws (till 30-jun-2016) on purchase at www.ebay.in and get 6% off (upto rs. 750). t&c. rcom,spam,,
"dear customer, your payment of rs.570.0  by debit card  has been credited to your account against your bill on 2016-06-09t17:33:41+05:30  thank you  reliance.",spam,,
thank you for epayment. use coupon code ibhldo8i5c (till 30-jun-2016) on purchase at www.ebay.in and get 6% off (upto rs. 750). t&c. rcom,spam,,
"dear customer, your payment of rs.580.0  by debit card  has been credited to your account against your bill on 2016-05-21t09:12:55+05:30  thank you  reliance.",spam,,
welcome to reliance karnataka.get free incoming roaming & all outgoing local/std calls in home & roaming @40p/min for 30 days @ recharge of  rs44. happy roaming!,spam,,
welcome to reliance karnataka.get free incoming roaming & all outgoing local/std calls in home & roaming @40p/min for 30 days @ recharge of  rs44. happy roaming!,spam,,
"welcome to reliance karnataka.get free incoming ,low outgoing rate with oneindia prepaid pack,dial *129*02# or enjoy roam incoming at 45p/min without recharge!",spam,,
thank you for your e-payment. your ebay voucher code is 3uvupen2tx (valid till 30-jun-2016). rcom,spam,,
thank you for your e-payment. your ebay voucher code is 3uvupen2tx (valid till 30-jun-2016). rcom,spam,,
thank you for your e-payment. your ebay voucher code is 3uvupen2tx (valid till 30-jun-2016). rcom,spam,,
thank you for your e-payment. your ebay voucher code is 3uvupen2tx (valid till 30-jun-2016). rcom,spam,,
"dear customer, your payment of rs.570.0  by debit card  has been credited to your account against your bill on 2016-04-08t22:04:02+05:30  thank you  reliance.",spam,,
thank you for your e-payment. your ebay voucher code is 8aoowzwz1h (valid till 31-mar-2016). rcom,spam,,
"dear customer, your payment of rs.615.0  by debit card  has been credited to your account against your bill on 2016-03-11t12:07:28+05:30  thank you  reliance.",spam,,
"dear customer, your payment of rs.580  by erecharge  has been credited to your account against your bill on 2016-02-19t18:42:17+05:30  thank you  reliance.",spam,,
"dear customer, your payment of rs. 580 has been credited to your account against your bill on 19-02-2016 06:42:17pm . thank you. reliance.",spam,,
"dear customer, you have consumed 100% of your total quota allotted. 3g speed will be throttled to 64kbps till next bill. to check data usage send <mbal> to 55444.",spam,,
"welcome to reliance maharashtra.no extra data roaming charges apply while roaming. now use facebook without data pack even while roaming ,with facebook tap.",spam,,
"dear customer, you have consumed 70 % of your total quota allotted on reliance 3g.",spam,,
"dear customer, you have consumed 100% of your total quota allotted. 3g speed will be throttled to 64kbps till next bill. to check data usage send <mbal> to 55444.",spam,,
"dear customer, you have consumed 100% of your total quota allotted. 3g speed will be throttled to 64kbps till next bill. to check data usage send <mbal> to 55444.",spam,,
thank you for your e-payment. your ebay voucher code is cwivhjqcft (valid till 31-mar-2016). rcom,spam,,
"dear customer, your payment of rs.300.0  by debit card  has been credited to your account against your bill on 2016-01-18t16:53:47+05:30  thank you  reliance.",spam,,
"dear customer, you have consumed 70 % of your total quota allotted on reliance 3g.",spam,,
you spoke to arla from reliance. were you satisfied with your interaction. reply -yes or no (toll free),spam,,
"thanks for your e-payment. here are your voucher code ebay:i720zahrcy, valid till 31-dec-2015.rcom",spam,,
"dear customer, your payment of rs.600.0  by debit card  has been credited to your account against your bill on 2015-12-21t20:53:28+05:30  thank you  reliance.",spam,,
"dear reliance user
rs310.44 is due on 23/12/15
pls pay on time to avoid lpc charges. payment options a)instacare app b)rcom.co.in c)nearest fofo",spam,,
thank you. we would like to know more about your experience. would you like to respond to a few questions? reply -yes or no (toll free ),spam,,
you spoke to arla from reliance. were you satisfied with your interaction. reply -yes or no (toll free),spam,,
"dear customer, your payment of rs. 300  has been credited to your account against deposit 2015-12-09t16:35:50+05:30  thank you. reliance .",spam,,
welcome,spam,,
"dear reliance customer, please let us know if you are satisfied with the resolution of last service request reply yes else no.(toll free).",spam,,
"dear customer, your payment of rs.570  by erecharge  has been credited to your account against your bill on 2016-07-09t14:35:36+05:30  thank you  reliance.",spam,,
"dear customer, your payment of rs. 570 has been credited to your account against your bill on 09-07-2016 02:35:36pm . thank you. reliance. ",spam,,
thank you for epayment. use coupon code nhrh0zhbws (till 30-jun-2016) on purchase at www.ebay.in and get 6% off (upto rs. 750). t&c. rcom,spam,,
"dear customer, your payment of rs.570.0  by debit card  has been credited to your account against your bill on 2016-06-09t17:33:41+05:30  thank you  reliance.",spam,,
thank you for epayment. use coupon code ibhldo8i5c (till 30-jun-2016) on purchase at www.ebay.in and get 6% off (upto rs. 750). t&c. rcom,spam,,
"dear customer, your payment of rs.580.0  by debit card  has been credited to your account against your bill on 2016-05-21t09:12:55+05:30  thank you  reliance.",spam,,
welcome to reliance karnataka.get free incoming roaming & all outgoing local/std calls in home & roaming @40p/min for 30 days @ recharge of  rs44. happy roaming!,spam,,
welcome to reliance karnataka.get free incoming roaming & all outgoing local/std calls in home & roaming @40p/min for 30 days @ recharge of  rs44. happy roaming!,spam,,
"welcome to reliance karnataka.get free incoming ,low outgoing rate with oneindia prepaid pack,dial *129*02# or enjoy roam incoming at 45p/min without recharge!",spam,,
thank you for your e-payment. your ebay voucher code is 3uvupen2tx (valid till 30-jun-2016). rcom,spam,,
thank you for your e-payment. your ebay voucher code is 3uvupen2tx (valid till 30-jun-2016). rcom,spam,,
thank you for your e-payment. your ebay voucher code is 3uvupen2tx (valid till 30-jun-2016). rcom,spam,,
thank you for your e-payment. your ebay voucher code is 3uvupen2tx (valid till 30-jun-2016). rcom,spam,,
"dear customer, your payment of rs.570.0  by debit card  has been credited to your account against your bill on 2016-04-08t22:04:02+05:30  thank you  reliance.",spam,,
thank you for your e-payment. your ebay voucher code is 8aoowzwz1h (valid till 31-mar-2016). rcom,spam,,
"dear customer, your payment of rs.615.0  by debit card  has been credited to your account against your bill on 2016-03-11t12:07:28+05:30  thank you  reliance.",spam,,
"dear customer, your payment of rs.580  by erecharge  has been credited to your account against your bill on 2016-02-19t18:42:17+05:30  thank you  reliance.",spam,,
"dear customer, your payment of rs. 580 has been credited to your account against your bill on 19-02-2016 06:42:17pm . thank you. reliance.",spam,,
"dear customer, you have consumed 100% of your total quota allotted. 3g speed will be throttled to 64kbps till next bill. to check data usage send <mbal> to 55444.",spam,,
"welcome to reliance maharashtra.no extra data roaming charges apply while roaming. now use facebook without data pack even while roaming ,with facebook tap.",spam,,
"dear customer, you have consumed 70 % of your total quota allotted on reliance 3g.",spam,,
